SerialNo,Substation_x,datetime,V_MIN,V_MIN_Filtered,V_MAX,V_MAX_Filtered,I_GEN_MIN,I_GEN_MIN_Filtered,I_GEN_MAX,I_GEN_MAX_Filtered,I_IMPORT_MIN,I_IMPORT_MIN_Filtered,I_IMPORT_MAX,I_IMPORT_MAX_Filtered,P_GEN_MIN,P_GEN_MAX,P_IMPORT_MIN,P_IMPORT_MAX,Q_GEN_MIN,Q_GEN_MAX,Q_IMPORT_MIN,Q_IMPORT_MAX,S_GEN_MIN,S_GEN_MAX,S_IMPORT_MIN,S_IMPORT_MAX,thdV_MIN,thdV_MIN_Filtered,thdV_MAX,thdV_MAX_Filtered,thdI_GEN_MIN,thdI_GEN_MAX,thdI_IMPORT_MIN,thdI_IMPORT_MAX,f_min,f_max,V_MAX_Rise_vs_VA_MIN_Filtered,V_MAX_Rise_vs_VA_MAX_Filtered,V_MAX_Rise_vs_VB_MIN_Filtered,V_MAX_Rise_vs_VB_MAX_Filtered,V_MAX_Rise_vs_VC_MIN_Filtered,V_MAX_Rise_vs_VC_MAX_Filtered,Site,Month,Hour,TempOut,HiTemp,LowTemp,OutHum,DewPt,WindSpeed,WindRun,HiSpeed,WindChill,HeatIndex,THWIndex,Bar,Rain,RainRate,SolarRad,SolarEnergy,HiSolarRad,HeatD-D,InTemp,InHum,InDew,InHeat,InEMC,InAirDensity,ET,Year,Day_of_Year,Week_of_Year,Voltage_Drop,Current_Drop,Power_Drop,Power_to_Solar_Ratio,Apparent_Power_Ratio,Temperature_Difference,Humidity_Variation,Dew_Point_Difference,Wind_Speed_Variability,Rainfall_Accumulation,THD_Variation,THD_I_Gen_Variation,Cumulative_Power_Generation,days_since_install,time_degradation,temp_stress,humidity_stress,solar_exposure,voltage_drop_stress,current_drop_stress,thd_stress,environmental_stress,operational_stress,daily_degradation,degradation
3067E69020456129,Forest Road,06-12-2013 13:00,0.787910966,0.787910966,0.741067101,0.741067101,0.072975277,0.072975277,0.085168196,0.085168196,0.03900678,0.03900678,0.013711263,0.013711263,0.116612378,0.071071953,0.637895602,0.228687519,0.936585366,0.845,0.476043277,0.189905902,0.401629184,0.407982606,0.038638781,0.014404545,0.623681125,0.623681125,0.542076036,0.542076036,0.016511056,0.027494151,0.192576235,0.082864295,0.996407186,0.993172035,0.532007788,0.741237406,0.577646134,0.741153732,0.544549294,0.806373332,Maple Drive East,6,13,0.280757098,0.275862069,0.290519878,0.546875,0.206422018,0.066666667,0.066666667,0.121212121,0.280757098,0.271028037,0.271028037,0.891257996,0,0,0.073073073,0.073091248,0.079812207,0.533834586,0.181384248,0.510638298,0.219230769,0.143442623,0.521945433,0.830769231,0.079365079,2013,163,24,-0.063211368,0.143162819,-0.640765071,0.97261481,5.583214025,-0.014657809,0.036236702,-0.012808751,0.054545454,0,-0.081605089,0.010983095,0.491923643,1,1.37E-05,0,0,0.005832123,-0.063211368,0.143162819,0.569570187,5.83E-07,0.000129904,0.000144186,0.002812573
3067E69020456129,Forest Road,06-12-2013 14:00,0.808535838,0.808535838,0.781557034,0.781557034,0.053793691,0.053793691,0.075688073,0.075688073,0.043761557,0.043761557,0.013686995,0.013686995,0.101954397,0.037885463,0.634401973,0.225314321,0.965853659,0.865,0.474497682,0.168520103,0.411014698,0.412331107,0.043956044,0.014505985,0.604337632,0.604337632,0.530115335,0.530115335,0.017471824,0.036421061,0.15850842,0.049626191,0.997005988,0.993468903,0.571361142,0.751809281,0.591549296,0.79564377,0.602679735,0.859697299,Maple Drive East,6,14,0.280757098,0.278996865,0.29969419,0.578125,0.224770642,0.066666667,0.066666667,0.090909091,0.280757098,0.271028037,0.271028037,0.8891258,0,0,0.061061061,0.060986965,0.061815336,0.533834586,0.188544153,0.489361702,0.215384615,0.147540984,0.504151839,0.823076923,0.047619048,2013,163,24,-0.034519303,0.28927123,-1.691121843,0.620452091,6.752766825,-0.020697325,0.088763298,0.009386027,0.024242424,0,-0.074222297,0.018949237,0.529809106,1,1.37E-05,0,0,0.00377451,-0.034519303,0.28927123,0.566536396,3.77E-07,0.000164258,0.000178334,0.002990907
3067E69020456129,Forest Road,06-12-2013 15:00,0.784276087,0.784276087,0.739040402,0.739040402,0.029667519,0.029667519,0.05940367,0.05940367,0.025446861,0.025446861,0.009925498,0.009925498,0.07752443,0.008810573,0.650020551,0.232904017,0.970731707,0.54,0.472952087,0.217279726,0.423587746,0.420562199,0.025522864,0.010549807,0.576787808,0.576787808,0.485262708,0.485262708,0.012838898,0.044689225,0.180201516,0.050510515,0.996207585,0.992281431,0.510059591,0.739250745,0.514356525,0.759440975,0.5611282,0.848138451,Maple Drive East,6,15,0.280757098,0.278996865,0.29969419,0.609375,0.23853211,0.066666667,0.066666667,0.090909091,0.280757098,0.271028037,0.271028037,0.8891258,0,0,0.036036036,0.036080074,0.049295775,0.536340852,0.195704057,0.489361702,0.226923077,0.153688525,0.505338078,0.815384615,0.047619048,2013,163,24,-0.061208677,0.500577675,-7.799022493,0.244493401,11.67060103,-0.020697325,0.120013298,0.011609033,0.024242424,0,-0.0915251,0.031850327,0.538619679,1,1.37E-05,0,0,0.001776424,-0.061208677,0.500577675,0.529951933,1.78E-07,0.000193864,0.00020774,0.003198647
3067E69020456129,Forest Road,06-12-2013 16:00,0.75797427,0.75797427,0.7471472,0.7471472,0.02855925,0.02855925,0.023165138,0.023165138,0.027207889,0.027207889,0.005702915,0.005702915,0.009771987,0.008516887,0.692560625,0.237733824,0.619512195,0.54,0.58423493,0.226689478,0.424119001,0.438732722,0.026940801,0.006086427,0.540445487,0.540445487,0.468603161,0.468603161,0.01240099,0.022742333,0.099451139,0.037230047,0.995808383,0.992578299,0.555726002,0.738186462,0.56797437,0.737139459,0.608466712,0.829363305,Maple Drive East,6,16,0.268138801,0.263322884,0.290519878,0.640625,0.243119266,0.066666667,0.066666667,0.090909091,0.268138801,0.261682243,0.261682243,0.897654584,0,0,0,0,0.003912363,0.553884712,0.193317422,0.489361702,0.223076923,0.153688525,0.505338078,0.823076923,0,2013,163,24,-0.014491214,-0.232854732,-0.147366051,,,-0.027196994,0.151263298,0.020042343,0.024242424,0,-0.071842326,0.010341343,0.547136566,1,1.37E-05,0,0,0,-0.014491214,-0.232854732,0.491345494,0,4.88E-05,6.25E-05,0.003261146
3067E69020456129,Forest Road,06-12-2013 17:00,0.682907903,0.682907903,0.676300833,0.676300833,0.029752771,0.029752771,0.024464832,0.024464832,0.026855684,0.026855684,0.180260635,0.180260635,0.009446254,0.008516887,0.692560625,0.381708065,0.609756098,0.535,0.570324575,0.30025663,0.423587746,0.438111508,0.025877348,0.183505782,0.523446659,0.523446659,0.337035455,0.337035455,0.011927685,0.024507666,0.096672161,0.050490748,0.995608782,0.992875167,0.557614019,0.672910458,0.545850209,0.701977401,0.582138575,0.754965196,Maple Drive East,6,17,0.268138801,0.263322884,0.287461774,0.671875,0.256880734,0.133333333,0.133333333,0.121212121,0.268138801,0.261682243,0.261682243,0.89978678,0,0,0,0,0,0.556390977,0.193317422,0.489361702,0.223076923,0.153688525,0.505338078,0.823076923,0.047619048,2013,163,24,-0.009769425,-0.216144505,-0.109120504,,,-0.02413889,0.182513298,0.033803811,-0.012121212,0,-0.186411204,0.012579981,0.555653453,1,1.37E-05,0,0,0,-0.009769425,-0.216144505,0.361543121,0,2.71E-05,4.08E-05,0.00330197
3067E69020456129,Forest Road,06-12-2013 18:00,0.765734123,0.765734123,0.746970965,0.746970965,0.02915601,0.02915601,0.025688073,0.025688073,0.053359162,0.053359162,0.014390759,0.014390759,0.009446254,0.008516887,0.722564735,0.249003373,0.619512195,0.54,0.619783617,0.246364414,0.423764831,0.437490294,0.053172634,0.014810306,0.516412661,0.516412661,0.361811192,0.361811192,0.012216927,0.020741362,0.129582513,0.037725269,0.996806387,0.993765771,0.560800047,0.741946928,0.603155413,0.759366637,0.58537094,0.827255891,Maple Drive East,6,18,0.264984227,0.263322884,0.287461774,0.71875,0.279816514,0,0,0.090909091,0.264984227,0.261682243,0.261682243,0.893390192,0,0,0,0,0,0.558897243,0.202863962,0.510638298,0.25,0.159836066,0.521945433,0.815384615,0,2013,163,24,-0.025118992,-0.135001835,-0.109120504,,,-0.02413889,0.208111702,0.029816514,0.090909091,0,-0.154601469,0.008524435,0.56417034,1,1.37E-05,0,0,0,-0.025118992,-0.135001835,0.382552554,0,4.45E-05,5.82E-05,0.003360155
3067E69020456129,Forest Road,06-12-2013 19:00,0.763038595,0.763038595,0.802088382,0.802088382,0.028047741,0.028047741,0.023776758,0.023776758,0.054151625,0.054151625,0.021743878,0.021743878,0.009446254,0.008516887,0.722359227,0.255213125,0.624390244,0.54,0.5625966,0.247219846,0.424296086,0.438111508,0.053881602,0.022621221,0.528722157,0.528722157,0.448953439,0.448953439,0.013190843,0.025208071,0.069415775,0.036272896,0.996806387,0.994062639,0.621865597,0.691996594,0.74291241,0.799435028,0.755747876,0.807267386,Maple Drive East,6,19,0.264984227,0.263322884,0.287461774,0.734375,0.288990826,0,0,0.060606061,0.264984227,0.261682243,0.261682243,0.893390192,0,0,0,0,0,0.558897243,0.214797136,0.489361702,0.253846154,0.168032787,0.508896797,0.8,0.047619048,2013,163,24,0.048685142,-0.179628484,-0.109120504,,,-0.02413889,0.245013298,0.035144672,0.060606061,0,-0.079768718,0.012017228,0.572687227,1,1.37E-05,0,0,0,0.048685142,-0.179628484,0.47416151,0,6.86E-05,8.23E-05,0.003442497
3067E69020456129,Forest Road,06-12-2013 20:00,0.731754135,0.731754135,0.768735956,0.768735956,0.028729753,0.028729753,0.024235474,0.024235474,0.048428282,0.048428282,0.016793263,0.016793263,0.009446254,0.008516887,0.699136868,0.2508433,0.619512195,0.54,0.497681607,0.204448246,0.424119001,0.438266812,0.04785537,0.017650639,0.588511137,0.588511137,0.514737292,0.514737292,0.013419405,0.02440612,0.070546568,0.044124654,0.996606786,0.993172035,0.672075049,0.749255002,0.691289367,0.850728516,0.675512226,0.855418609,Maple Drive East,6,20,0.271293375,0.269592476,0.290519878,0.734375,0.298165138,0,0,0,0.271293375,0.267912773,0.267912773,0.895522388,0,0,0,0,0,0.54887218,0.221957041,0.489361702,0.261538462,0.174180328,0.510083037,0.792307692,0,2013,163,24,0.048107313,-0.185442175,-0.109120504,,,-0.020927402,0.245013298,0.036626676,0,0,-0.073773845,0.010986715,0.581204114,1,1.37E-05,0,0,0,0.048107313,-0.185442175,0.539143412,0,8.04E-05,9.41E-05,0.003536558
3067E69020456129,Forest Road,06-12-2013 21:00,0.776965489,0.776965489,0.816627748,0.816627748,0.028132992,0.028132992,0.025840979,0.025840979,0.046755305,0.046755305,0.010289514,0.010289514,0.009446254,0.008516887,0.698725853,0.24041705,0.624390244,0.54,0.493044822,0.177929855,0.423941916,0.437024383,0.046437434,0.010955569,0.63042204,0.63042204,0.496369073,0.496369073,0.014833251,0.024995867,0.163959697,0.046484239,0.996606786,0.992281431,0.652722875,0.731233149,0.66777489,0.786054118,0.674834472,0.881729357,Maple Drive East,6,21,0.271293375,0.26645768,0.290519878,0.765625,0.311926606,0,0,0,0.271293375,0.267912773,0.267912773,0.8891258,0,0,0,0,0,0.551378446,0.22673031,0.510638298,0.284615385,0.180327869,0.521945433,0.784615385,0,2013,163,24,0.048568346,-0.088696833,-0.109120504,,,-0.024062198,0.254986702,0.027311221,0,0,-0.134052967,0.010162616,0.589721001,1,1.37E-05,0,0,0,0.048568346,-0.088696833,0.52136494,0,9.62E-05,0.000109946,0.003646504
3067E69020456129,Forest Road,06-12-2013 22:00,0.792485195,0.792485195,0.804115081,0.804115081,0.029070759,0.029070759,0.024617737,0.024617737,0.044906225,0.044906225,0.167156066,0.167156066,0.009446254,0.008516887,0.696465269,0.37158847,0.624390244,0.545,0.493044822,0.200171086,0.423410661,0.437645597,0.045373981,0.172347332,0.660609613,0.660609613,0.58351132,0.58351132,0.01501428,0.02431499,0.018466068,0.048639909,0.99740519,0.996140715,0.602631424,0.715197957,0.617179472,0.766354445,0.622960221,0.817485152,Maple Drive East,6,22,0.268138801,0.26645768,0.290519878,0.78125,0.311926606,0,0,0,0.268138801,0.264797508,0.264797508,0.886993603,0,0,0,0,0,0.556390977,0.22673031,0.510638298,0.284615385,0.180327869,0.521945433,0.784615385,0,2013,163,24,0.014462962,-0.180886732,-0.109120504,,,-0.024062198,0.270611702,0.027311221,0,0,-0.077098293,0.00930071,0.598237888,1,1.37E-05,0,0,0,0.014462962,-0.180886732,0.60782631,0,8.83E-05,0.000101979,0.003748483
3067E69020456129,Forest Road,06-12-2013 23:00,0.799918317,0.799918317,0.778032339,0.778032339,0.029497016,0.029497016,0.023929664,0.023929664,0.04270494,0.04270494,0.009100396,0.009100396,0.009446254,0.008516887,0.695026716,0.23957375,0.624390244,0.545,0.508500773,0.185628743,0.423587746,0.438111508,0.042538107,0.009636843,0.702520516,0.702520516,0.643314823,0.643314823,0.016119669,0.024915151,0.167058711,0.049082072,0.996007984,0.994359507,0.577379196,0.762452107,0.59015898,0.793785311,0.642354413,0.831151415,Maple Drive East,6,23,0.239747634,0.238244514,0.259938838,0.828125,0.298165138,0,0,0,0.239747634,0.239875389,0.239875389,0.8891258,0,0,0,0,0,0.601503759,0.210023866,0.531914894,0.273076923,0.165983607,0.543297746,0.8,0,2013,163,24,-0.028129908,-0.232654834,-0.109120504,,,-0.021694324,0.296210106,0.025088215,0,0,-0.059205693,0.008795482,0.606754775,1,1.37E-05,0,0,0,-0.028129908,-0.232654834,0.668229974,0,8.15E-05,9.52E-05,0.003843671
3067E69020456129,Forest Road,07-12-2013 00:00,0.708433735,0.708433735,0.769396837,0.769396837,0.028388747,0.028388747,0.025382263,0.025382263,0.036277186,0.036277186,0.010168175,0.010168175,0.009446254,0.008516887,0.686600904,0.239267096,0.619512195,0.535,0.510046368,0.186484175,0.424296086,0.437645597,0.035448423,0.010448367,0.726260258,0.726260258,0.688594618,0.688594618,0.015510846,0.023070404,0.163773009,0.051652854,0.996007984,0.995546979,0.692489232,0.738966936,0.731850329,0.749628308,0.735102445,0.822594035,Maple Drive East,7,0,0.227129338,0.225705329,0.247706422,0.875,0.302752294,0,0,0,0.227129338,0.230529595,0.230529595,0.8891258,0,0,0,0,0,0.621553885,0.193317422,0.553191489,0.261538462,0.153688525,0.564650059,0.815384615,0,2013,193,28,0.079234927,-0.118448225,-0.109120504,,,-0.022001093,0.321808511,0.041213832,0,0,-0.03766564,0.007559558,0.615271662,1,1.37E-05,0,0,0,0.079234927,-0.118448225,0.711665022,0,0.00013449,0.000148189,0.00399186
3067E69020456129,Forest Road,07-12-2013 01:00,0.703818664,0.703818664,0.72533815,0.72533815,0.028218244,0.028218244,0.025229358,0.025229358,0.033195386,0.033195386,0.006843497,0.006843497,0.009446254,0.008516887,0.686395397,0.235357252,0.619512195,0.535,0.517774343,0.191616766,0.424296086,0.437956204,0.032612549,0.007100832,0.690504103,0.690504103,0.626228108,0.626228108,0.014361969,0.0287127,0.117959878,0.040608165,0.997005988,0.994062639,0.641807776,0.786859657,0.676419029,0.877564674,0.683228195,0.872469506,Maple Drive East,7,1,0.208201893,0.210031348,0.229357798,0.859375,0.270642202,0,0,0,0.208201893,0.208722741,0.208722741,0.878464819,0,0,0,0,0,0.651629073,0.186157518,0.553191489,0.25,0.147540984,0.56346382,0.823076923,0,2013,193,28,0.029668212,-0.118468571,-0.109120504,,,-0.01932645,0.306183511,0.020642202,0,0,-0.064275995,0.014350731,0.623788549,1,1.37E-05,0,0,0,0.029668212,-0.118468571,0.654940808,0,0.000113228,0.000126927,0.004118786
3067E69020456129,Forest Road,07-12-2013 02:00,0.810822953,0.810822953,0.787328722,0.787328722,0.029582268,0.029582268,0.025229358,0.025229358,0.034428106,0.034428106,0.006552285,0.006552285,0.009446254,0.008516887,0.686600904,0.235433916,0.624390244,0.545,0.516228748,0.188195038,0.423410661,0.437490294,0.03438497,0.007202272,0.694607268,0.694607268,0.637334472,0.637334472,0.013863381,0.024549326,0.107900085,0.033268275,0.996207585,0.995843847,0.598737389,0.797644388,0.650547059,0.854817128,0.619467181,0.86902101,Maple Drive East,7,2,0.217665615,0.213166144,0.226299694,0.90625,0.302752294,0,0,0.03030303,0.217665615,0.218068536,0.218068536,0.880597015,0,0,0,0,0,0.64160401,0.178997613,0.574468085,0.253846154,0.143442623,0.581257414,0.823076923,0,2013,193,28,-0.029840434,-0.172533522,-0.109120504,,,-0.01313355,0.331781915,0.04890614,0.03030303,0,-0.057272796,0.010685945,0.632305436,1,1.37E-05,0,0,0,-0.029840434,-0.172533522,0.661883798,0,9.19E-05,0.000105601,0.004224387
3067E69020456129,Forest Road,07-12-2013 03:00,0.852358587,0.852358587,0.812750584,0.812750584,0.027706735,0.027706735,0.024311927,0.024311927,0.035660826,0.035660826,0.006528017,0.006528017,0.009446254,0.008516887,0.686600904,0.235433916,0.624390244,0.55,0.514683153,0.188195038,0.424119001,0.437645597,0.036511875,0.007202272,0.686694021,0.686694021,0.611277232,0.611277232,0.014100033,0.021948193,0.108220121,0.033818637,0.996007984,0.996734452,0.56115405,0.799702001,0.615547361,0.878382397,0.632709452,0.93237116,Maple Drive East,7,3,0.233438486,0.231974922,0.250764526,0.875,0.311926606,0,0,0,0.233438486,0.236760125,0.236760125,0.874200426,0,0,0,0,0,0.611528822,0.186157518,0.574468085,0.261538462,0.147540984,0.581257414,0.823076923,0,2013,193,28,-0.048733282,-0.139635497,-0.109120504,,,-0.018789604,0.300531915,0.050388144,0,0,-0.075416789,0.00784816,0.640822323,1,1.37E-05,0,0,0,-0.048733282,-0.139635497,0.633225425,0,8.90E-05,0.00010267,0.004327057
3067E69020456129,Forest Road,07-12-2013 04:00,0.838309169,0.838309169,0.801691854,0.801691854,0.027877238,0.027877238,0.024847095,0.024847095,0.033635643,0.033635643,0.005848521,0.005848521,0.009446254,0.008516887,0.686600904,0.23551058,0.624390244,0.545,0.514683153,0.18905047,0.424119001,0.437645597,0.033676001,0.006390749,0.700468933,0.700468933,0.60572405,0.60572405,0.013875517,0.025942325,0.112668619,0.035281413,0.996606786,0.994953243,0.584872264,0.810841493,0.635434927,0.890053524,0.666023669,0.92866722,Maple Drive East,7,4,0.23659306,0.231974922,0.25382263,0.90625,0.330275229,0,0,0.03030303,0.23659306,0.236760125,0.236760125,0.867803838,0,0,0,0,0,0.609022556,0.186157518,0.595744681,0.273076923,0.147540984,0.604982206,0.815384615,0,2013,193,28,-0.045675049,-0.1219516,-0.109120504,,,-0.021847708,0.310505319,0.057198306,0.03030303,0,-0.094744883,0.012066808,0.64933921,1,1.37E-05,0,0,0,-0.045675049,-0.1219516,0.631666375,0,9.28E-05,0.000106507,0.004433563
3067E69020456129,Forest Road,07-12-2013 06:00,0.747600572,0.747600572,0.696083183,0.696083183,0.029326513,0.029326513,0.024770642,0.024770642,0.036805494,0.036805494,0.006358143,0.006358143,0.009446254,0.008516887,0.686600904,0.235663907,0.614634146,0.54,0.519319938,0.19332763,0.423764831,0.437956204,0.036157391,0.00669507,0.724501758,0.724501758,0.651003845,0.651003845,0.014407479,0.025299202,0.113319358,0.033816556,0.996207585,0.996140715,0.537081834,0.776642543,0.5544339,0.777951234,0.629164277,0.898269366,Maple Drive East,7,6,0.233438486,0.228840125,0.25382263,0.890625,0.316513761,0,0,0,0.233438486,0.23364486,0.23364486,0.863539446,0,0,0,0,0,0.614035088,0.181384248,0.595744681,0.265384615,0.145491803,0.604982206,0.815384615,0,2013,193,28,-0.074010392,-0.183922201,-0.109120504,,,-0.024982505,0.294880319,0.051129146,0,0,-0.073497913,0.010891723,0.657856097,1,1.37E-05,0,0,0,-0.074010392,-0.183922201,0.676303047,0,8.37E-05,9.74E-05,0.004530936
3067E69020456129,Forest Road,07-12-2013 07:00,0.720604452,0.720604452,0.671454377,0.671454377,0.028303495,0.028303495,0.025,0.025,0.035220569,0.035220569,0.006867765,0.006867765,0.009446254,0.008516887,0.686600904,0.235357252,0.614634146,0.535,0.520865533,0.191616766,0.424296086,0.437800901,0.034739454,0.007202272,0.678780774,0.678780774,0.617257582,0.617257582,0.013930129,0.027594395,0.106097216,0.033505482,0.996407186,0.992875167,0.564576081,0.785227756,0.578371517,0.839577758,0.637610135,0.916405901,Maple Drive East,7,7,0.227129338,0.222570533,0.247706422,0.90625,0.316513761,0,0,0,0.227129338,0.22741433,0.22741433,0.869936034,0,0,0,0,0,0.62406015,0.176610979,0.617021277,0.273076923,0.143442623,0.616844603,0.823076923,0,2013,193,28,-0.073199426,-0.1321398,-0.109120504,,,-0.025135889,0.289228723,0.043436838,0,0,-0.061523192,0.013664266,0.666372984,1,1.37E-05,0,0,0,-0.073199426,-0.1321398,0.644851977,0,8.79E-05,0.000101601,0.004632537
3067E69020456129,Forest Road,07-12-2013 08:00,0.692464774,0.692464774,0.738159228,0.738159228,0.029582268,0.029582268,0.025076453,0.025076453,0.035484723,0.035484723,0.005994127,0.005994127,0.009446254,0.008516887,0.686600904,0.235433916,0.619512195,0.535,0.517774343,0.190761334,0.423764831,0.437800901,0.03438497,0.006492189,0.631887456,0.631887456,0.570696284,0.570696284,0.014247688,0.025873326,0.110967095,0.032760569,0.996407186,0.994062639,0.677385096,0.775365404,0.704588043,0.801070473,0.717428705,0.835366243,Maple Drive East,7,8,0.249211356,0.244514107,0.259938838,0.90625,0.348623853,0.066666667,0.066666667,0.060606061,0.249211356,0.252336449,0.252336449,0.869936034,0,0,0,0,0,0.586466165,0.183770883,0.638297872,0.296153846,0.149590164,0.640569395,0.815384615,0,2013,193,28,0.061903248,-0.179683107,-0.109120504,,,-0.015424731,0.267952128,0.052470007,-0.006060606,0,-0.061191172,0.011625638,0.674889871,1,1.37E-05,0,0,0,0.061903248,-0.179683107,0.59656961,0,9.58E-05,0.000109457,0.004741994
3067E69020456129,Forest Road,07-12-2013 09:00,0.730202165,0.730202165,0.791205886,0.791205886,0.030349531,0.030349531,0.041513761,0.041513761,0.035396672,0.035396672,0.011138884,0.011138884,0.033224756,0.008516887,0.671598849,0.23275069,0.975609756,0.545,0.403400309,0.180496151,0.423410661,0.429103898,0.035093938,0.011969974,0.61869871,0.61869871,0.551473729,0.551473729,0.012551679,0.044924863,0.152006358,0.038688662,0.996207585,0.995843847,0.693020237,0.852703278,0.741642991,0.89391912,0.715968928,0.889711987,Maple Drive East,7,9,0.268138801,0.263322884,0.278287462,0.875,0.362385321,0.066666667,0.066666667,0.121212121,0.268138801,0.271028037,0.271028037,0.867803838,0,0,0.017017017,0.016992551,0.019561815,0.553884712,0.193317422,0.638297872,0.311538462,0.157786885,0.640569395,0.807692308,0,2013,193,28,0.077102208,0.268928416,-2.901044595,0.50049236,25.21616438,-0.014964578,0.236702128,0.050846859,0.054545454,0,-0.067224981,0.032373184,0.683406758,1,1.37E-05,0,0,0.000332884,0.077102208,0.268928416,0.596398592,3.33E-08,0.000188486,0.000202218,0.004944212
3067E69020456129,Forest Road,07-12-2013 10:00,0.762099244,0.762099244,0.746662555,0.746662555,0.050042626,0.050042626,0.071941896,0.071941896,0.045698688,0.045698688,0.172956051,0.172956051,0.095114007,0.022907489,0.649404028,0.373965041,0.980487805,0.855,0.389489954,0.161676647,0.412962635,0.414660662,0.045373981,0.176912153,0.635404455,0.635404455,0.544639043,0.544639043,0.020924522,0.043320961,0.212237104,0.058240549,0.996207585,0.992578299,0.582099239,0.72832411,0.577222995,0.782114184,0.600594338,0.810396577,Maple Drive East,7,10,0.283911672,0.278996865,0.29969419,0.859375,0.376146789,0,0,0,0.283911672,0.283489097,0.283489097,0.874200426,0,0,0.025025025,0.025139665,0.025039124,0.531328321,0.214797136,0.638297872,0.338461538,0.174180328,0.640569395,0.784615385,0.047619048,2013,193,28,-0.020674251,0.30440218,-3.152092226,0.915383261,16.56984007,-0.020697325,0.221077128,0.037685251,0,0,-0.090765412,0.022396439,0.706314247,1,1.37E-05,0,0,0.000626605,-0.020674251,0.30440218,0.587960004,6.27E-08,0.000174338,0.000188099,0.00513231
3067E69020456129,Forest Road,07-12-2013 11:00,0.763651215,0.763651215,0.738643874,0.738643874,0.06112532,0.06112532,0.130963303,0.130963303,0.039711191,0.039711191,0.029800762,0.029800762,0.173289902,0.050807636,0.585902178,0.22424103,0.951219512,0.81,0.483771252,0.21471343,0.407472995,0.385152974,0.039347749,0.030736458,0.640973036,0.640973036,0.590346006,0.590346006,0.014043398,0.033161183,0.098811067,0.042216595,0.996606786,0.992875167,0.556493008,0.764864481,0.609925648,0.825007434,0.605338616,0.892074845,Maple Drive East,7,11,0.302839117,0.297805643,0.314984709,0.8125,0.380733945,0.066666667,0.066666667,0.121212121,0.302839117,0.302180685,0.302180685,0.87206823,0,0,0.048048048,0.047951583,0.045383412,0.496240602,0.229116945,0.617021277,0.35,0.18647541,0.615658363,0.776923077,0.047619048,2013,193,28,-0.033855748,0.533263757,-2.410705863,1.057433925,8.015996279,-0.017179066,0.195478723,0.030733945,0.054545454,0,-0.05062703,0.019117785,0.757121883,1,1.37E-05,0,0,0.002180584,-0.033855748,0.533263757,0.623507189,2.18E-07,0.000224583,0.0002385,0.00537081
